transaction_id,transaction_time,amount,transaction_type,merchant_category,customer_age,is_fraud
909,2024-01-23 06:03:00,216.57,POS,Travel,54,0
910,2024-01-05 11:49:00,55.52,Online,Retail,44,0
911,2024-01-21 21:45:00,56.36,Online,Travel,42,0
912,2024-01-30 05:41:00,77.1,POS,Healthcare,30,0
913,2024-01-19 07:46:00,70.47,Online,Electronics,25,0
914,2024-01-26 16:16:00,632.44,POS,Travel,73,0
915,2024-01-28 02:51:00,94.6,Online,Food,22,0
916,2024-01-02 10:08:00,11.08,Online,Food,29,0
917,2024-01-28 02:01:00,112.04,POS,Travel,58,0
918,2024-01-09 23:41:00,19.73,Online,Electronics,20,0
919,2024-01-30 12:53:00,3.77,POS,Travel,52,0
920,2024-01-02 06:28:00,423.79,POS,Electronics,50,0
921,2024-01-02 07:57:00,178.22,POS,Electronics,74,0
922,2024-01-15 07:38:00,470.1,Online,Healthcare,39,0
923,2024-01-23 09:34:00,77.98,POS,Food,67,0
924,2024-01-28 14:36:00,91.18,Transfer,Food,73,0
925,2024-01-14 23:28:00,22.12,POS,Electronics,61,0
926,2024-01-01 00:09:00,34.03,POS,Food,26,0
927,2024-01-12 13:24:00,218.83,POS,Retail,58,0
928,2024-01-16 13:42:00,52.84,POS,Electronics,35,0
929,2024-01-07 20:25:00,210.41,POS,Food,67,0
930,2024-01-02 12:59:00,148.14,Online,Retail,46,0
931,2024-01-28 15:29:00,23.4,Online,Healthcare,56,0
932,2024-01-04 16:07:00,84.98,POS,Food,44,0
933,2024-01-24 21:07:00,135.76,Online,Retail,53,0
934,2024-01-06 21:52:00,32.15,POS,Travel,62,0
935,2024-01-01 22:22:00,213.12,Online,Travel,34,0
936,2024-01-14 08:16:00,94.45,POS,Retail,73,0
937,2024-01-20 02:54:00,21.67,Online,Electronics,51,0
938,2024-01-10 21:11:00,104.96,Online,Electronics,63,0
939,2024-01-23 10:13:00,979.06,Transfer,Food,20,0
940,2024-01-19 11:34:00,19.58,Transfer,Travel,22,0
941,2024-01-26 04:18:00,203.63,POS,Electronics,31,0
942,2024-01-20 14:53:00,27.88,POS,Electronics,20,0
943,2024-01-30 05:18:00,183.01,POS,Travel,40,0
944,2024-01-29 07:12:00,159.17,POS,Healthcare,56,0
945,2024-01-13 11:48:00,42.88,POS,Electronics,47,0
946,2024-01-22 13:17:00,47.31,Online,Retail,67,0
947,2024-01-09 11:39:00,188.73,POS,Food,62,0
948,2024-01-01 03:55:00,74.26,POS,Electronics,40,0
949,2024-01-30 19:29:00,157.48,Transfer,Electronics,44,0
950,2024-01-02 07:48:00,19.22,Online,Healthcare,71,0
951,2024-01-06 22:47:00,517.22,POS,Retail,27,1
952,2024-01-26 04:58:00,148.91,POS,Food,42,0
953,2024-01-04 15:36:00,284.94,Online,Electronics,30,0
954,2024-01-14 04:59:00,38.37,Online,Food,33,1
955,2024-01-06 16:02:00,107.88,Online,Travel,58,0
956,2024-01-04 18:15:00,109.69,Online,Electronics,51,0
957,2024-01-26 02:39:00,52.33,Online,Electronics,72,0
958,2024-01-05 03:11:00,73.6,POS,Travel,54,0
959,2024-01-16 04:12:00,4.65,POS,Healthcare,39,0
960,2024-01-06 13:27:00,164.38,POS,Electronics,34,0
961,2024-01-30 01:12:00,95.64,Transfer,Food,40,0
962,2024-01-22 04:43:00,7.14,Online,Retail,71,0
963,2024-01-17 04:45:00,137.02,Online,Food,53,0
964,2024-01-15 17:24:00,75.46,POS,Healthcare,66,0
965,2024-01-11 18:44:00,4.21,Online,Retail,26,0
966,2024-01-14 09:22:00,419.23,Online,Food,69,0
967,2024-01-17 14:50:00,357.38,Online,Food,19,0
968,2024-01-01 01:17:00,86.31,Online,Travel,49,0
969,2024-01-29 00:25:00,11.8,POS,Healthcare,73,0
970,2024-01-15 07:31:00,168.59,Online,Travel,67,0
971,2024-01-12 19:04:00,81.26,POS,Retail,70,0
972,2024-01-10 18:20:00,43.22,Online,Travel,39,0
973,2024-01-13 02:49:00,81.14,POS,Healthcare,60,0
974,2024-01-13 20:40:00,88.69,Online,Electronics,30,0
975,2024-01-07 14:30:00,99.26,POS,Electronics,25,0
976,2024-01-21 08:07:00,69.84,Online,Retail,18,0
977,2024-01-20 13:33:00,111.69,Online,Electronics,34,0
978,2024-01-28 13:51:00,301.2,POS,Travel,29,0
979,2024-01-09 07:14:00,53.98,Online,Retail,21,0
980,2024-01-06 10:04:00,155.23,Online,Healthcare,70,0
981,2024-01-05 13:25:00,269.83,Online,Retail,30,0
982,2024-01-05 03:44:00,73.05,Transfer,Retail,48,0
983,2024-01-15 22:46:00,70.32,Online,Food,58,0
984,2024-01-26 23:58:00,110.59,POS,Food,24,0
985,2024-01-13 21:34:00,107.4,Online,Retail,40,0
986,2024-01-07 09:04:00,197.15,Online,Electronics,41,0
987,2024-01-14 06:16:00,77.66,Online,Food,22,0
988,2024-01-02 12:32:00,666.32,Transfer,Healthcare,22,0
989,2024-01-24 14:56:00,7.36,Online,Travel,34,0
990,2024-01-08 19:26:00,0.38,Online,Food,47,0
991,2024-01-13 18:21:00,122.66,Online,Retail,26,0
992,2024-01-26 07:35:00,42.53,Online,Electronics,23,0
993,2024-01-19 13:27:00,32.99,Online,Travel,42,0
994,2024-01-03 18:58:00,44.86,POS,Food,36,0
995,2024-01-08 20:22:00,35.49,Online,Electronics,33,0
996,2024-01-02 08:50:00,3.75,Online,Electronics,38,0
997,2024-01-29 13:57:00,427.08,POS,Electronics,19,0
998,2024-01-19 21:22:00,29.93,Online,Retail,27,0
999,2024-01-22 14:30:00,158.92,Online,Healthcare,33,0
1000,2024-01-13 05:06:00,172.56,Online,Electronics,54,0
1001,2024-01-18 00:39:00,317.84,POS,Travel,32,0
1002,2024-01-22 17:13:00,3.72,Online,Food,30,0
1003,2024-01-16 05:51:00,246.73,POS,Travel,30,0
1004,2024-01-11 16:14:00,89.9,Online,Retail,49,0
1005,2024-01-05 00:28:00,120.14,POS,Retail,62,0
1006,2024-01-04 18:08:00,124.1,Online,Travel,64,0
1007,2024-01-18 09:33:00,205.64,POS,Healthcare,63,0
1008,2024-01-07 13:26:00,48.67,POS,Retail,25,0
1009,2024-01-01 15:22:00,158.48,POS,Retail,60,0
1010,2024-01-24 01:07:00,90.24,Online,Travel,35,0
1011,2024-01-08 11:49:00,189.23,Online,Retail,73,0
1012,2024-01-23 08:24:00,559.36,Online,Healthcare,53,0
1013,2024-01-01 18:40:00,26.87,Online,Healthcare,43,0
1014,2024-01-23 07:54:00,627.65,Online,Healthcare,27,0
1015,2024-01-13 00:54:00,11.29,POS,Food,48,0
1016,2024-01-02 14:56:00,0.28,Online,Healthcare,50,0
1017,2024-01-27 11:41:00,5.42,Online,Healthcare,46,0
1018,2024-01-02 13:23:00,50.19,POS,Food,22,0
1019,2024-01-14 05:09:00,120.26,POS,Electronics,30,0
1020,2024-01-23 09:45:00,8.58,Online,Retail,18,0
1021,2024-01-26 23:00:00,0.68,POS,Healthcare,40,0
1022,2024-01-17 11:10:00,331.93,Online,Retail,57,0
1023,2024-01-21 11:26:00,466.23,POS,Travel,20,1
1024,2024-01-05 10:11:00,198.77,POS,Retail,20,0
1025,2024-01-05 09:59:00,258.94,POS,Food,24,0
1026,2024-01-29 05:11:00,144.49,POS,Retail,53,0
1027,2024-01-25 23:56:00,13.23,Online,Retail,52,0
1028,2024-01-14 23:03:00,61.12,Online,Retail,32,0
1029,2024-01-10 23:42:00,154.11,POS,Electronics,57,0
1030,2024-01-14 00:35:00,39.48,Online,Electronics,20,0
1031,2024-01-25 18:19:00,139.54,Transfer,Travel,46,0
1032,2024-01-03 14:36:00,2.98,Online,Food,47,0
1033,2024-01-15 07:29:00,98.75,Online,Retail,56,1
1034,2024-01-12 10:38:00,95.59,Online,Retail,35,0
1035,2024-01-25 14:42:00,119.99,Online,Retail,28,0
1036,2024-01-28 13:06:00,103.26,POS,Retail,60,0
1037,2024-01-08 01:07:00,143.58,POS,Electronics,66,0
1038,2024-01-24 07:21:00,0.73,POS,Travel,55,0
1039,2024-01-25 05:24:00,12.77,POS,Healthcare,57,0
1040,2024-01-05 00:19:00,243.86,Transfer,Food,18,0
1041,2024-01-09 12:58:00,309.34,POS,Retail,46,1
1042,2024-01-10 19:53:00,14.38,Online,Travel,27,0
1043,2024-01-08 11:49:00,221.48,POS,Healthcare,45,0
1044,2024-01-10 00:39:00,74.95,Online,Travel,74,1
1045,2024-01-01 13:34:00,78.07,Online,Electronics,48,0
1046,2024-01-08 07:41:00,18.83,POS,Healthcare,36,0
1047,2024-01-18 07:38:00,148.59,Online,Travel,20,0
1048,2024-01-02 16:43:00,131.9,Online,Electronics,53,0
1049,2024-01-08 06:17:00,28.46,Online,Travel,60,0
1050,2024-01-08 05:00:00,238.88,Online,Travel,32,0
1051,2024-01-06 09:43:00,61.56,Transfer,Healthcare,50,0
1052,2024-01-13 01:28:00,41.52,Online,Electronics,58,0
1053,2024-01-11 15:28:00,19.83,Online,Retail,60,0
1054,2024-01-19 04:55:00,37.14,Online,Food,68,0
1055,2024-01-24 07:55:00,2.67,Online,Healthcare,62,0
1056,2024-01-19 23:06:00,236.48,Transfer,Electronics,43,1
1057,2024-01-14 19:55:00,221.59,Online,Travel,33,0
1058,2024-01-28 17:15:00,95.55,POS,Electronics,53,0
1059,2024-01-26 20:19:00,29.7,POS,Food,50,0
1060,2024-01-11 15:43:00,4.11,Transfer,Food,37,0
1061,2024-01-27 21:27:00,28.99,POS,Retail,30,0
1062,2024-01-01 02:06:00,64.57,POS,Retail,50,0
1063,2024-01-20 04:32:00,171.06,Online,Food,22,0
1064,2024-01-29 20:43:00,24.97,Online,Healthcare,54,0
1065,2024-01-15 06:10:00,152.67,Online,Healthcare,31,0
1066,2024-01-28 18:04:00,242.03,Transfer,Travel,44,0
1067,2024-01-03 08:08:00,72.6,Online,Retail,40,0
1068,2024-01-03 15:17:00,206.73,Online,Travel,31,0
1069,2024-01-10 12:38:00,97.07,Online,Retail,57,0
1070,2024-01-25 00:00:00,121.63,Online,Food,21,0
1071,2024-01-08 16:13:00,89.66,Online,Healthcare,56,0
1072,2024-01-16 08:36:00,74.65,Transfer,Healthcare,69,0
1073,2024-01-26 04:04:00,32.09,Online,Food,36,0
1074,2024-01-26 03:05:00,43.35,POS,Travel,64,0
1075,2024-01-02 03:25:00,41.09,POS,Travel,71,0
1076,2024-01-14 08:56:00,99.42,Online,Electronics,21,0
1077,2024-01-25 21:20:00,15.33,Online,Retail,47,0
1078,2024-01-25 01:02:00,298.37,Online,Travel,36,0
1079,2024-01-26 23:50:00,153.04,Online,Food,48,0
1080,2024-01-28 06:42:00,61.59,POS,Travel,48,0
1081,2024-01-02 21:08:00,20.73,Online,Healthcare,26,0
1082,2024-01-09 02:54:00,256.44,Online,Retail,70,0
1083,2024-01-07 14:44:00,208.32,POS,Electronics,30,0
1084,2024-01-23 03:20:00,153.5,Transfer,Retail,31,0
1085,2024-01-28 05:44:00,38.02,POS,Healthcare,72,0
1086,2024-01-26 16:20:00,61.79,POS,Healthcare,63,0
1087,2024-01-23 12:09:00,13.01,POS,Healthcare,71,0
1088,2024-01-10 04:24:00,56.6,Online,Healthcare,27,1
1089,2024-01-29 06:58:00,183.35,POS,Food,65,0
1090,2024-01-18 11:10:00,150.65,Online,Electronics,48,0
1091,2024-01-24 21:13:00,243.21,POS,Healthcare,54,1
1092,2024-01-30 22:02:00,271.29,POS,Healthcare,40,0
1093,2024-01-06 12:53:00,105.04,Online,Travel,44,0
1094,2024-01-06 22:57:00,75.5,POS,Electronics,23,0
1095,2024-01-06 14:30:00,49.93,Transfer,Retail,43,0
1096,2024-01-07 00:26:00,338.51,Online,Electronics,19,0
1097,2024-01-26 06:08:00,10.36,POS,Electronics,62,0
1098,2024-01-05 17:03:00,320.64,Online,Electronics,30,0
1099,2024-01-30 02:34:00,210.34,POS,Healthcare,68,0
1100,2024-01-04 10:51:00,16.7,POS,Healthcare,67,0
1101,2024-01-10 08:50:00,99.88,POS,Food,36,0
1102,2024-01-02 09:10:00,241.68,Transfer,Retail,18,0
1103,2024-01-04 16:19:00,101.78,Transfer,Travel,57,0
1104,2024-01-14 20:36:00,285.28,POS,Electronics,49,0
1105,2024-01-16 12:39:00,343.73,Online,Retail,39,0
1106,2024-01-26 19:08:00,65.86,Transfer,Retail,65,0
1107,2024-01-20 22:54:00,56.85,Online,Food,46,0
1108,2024-01-04 07:17:00,330.47,Transfer,Travel,19,0
1109,2024-01-14 06:17:00,134.92,Online,Electronics,57,0
1110,2024-01-08 05:15:00,14.8,Online,Travel,55,0
1111,2024-01-12 06:41:00,5.19,POS,Food,65,0
1112,2024-01-27 15:16:00,99.79,Online,Healthcare,72,0
1113,2024-01-20 05:36:00,319.4,Online,Retail,28,0
1114,2024-01-04 10:24:00,223.14,Online,Electronics,34,0
1115,2024-01-14 18:16:00,135.19,Online,Healthcare,72,0
1116,2024-01-26 16:51:00,17.98,Online,Food,68,0
1117,2024-01-18 07:17:00,35.2,Online,Travel,60,0
1118,2024-01-22 15:55:00,250.02,Online,Retail,25,0
1119,2024-01-15 23:26:00,24.23,Online,Electronics,39,0
1120,2024-01-07 21:16:00,39.16,POS,Healthcare,21,0
1121,2024-01-15 10:46:00,16.66,Online,Healthcare,28,0
1122,2024-01-07 22:24:00,135.28,Transfer,Retail,25,0
1123,2024-01-02 05:19:00,345.85,Transfer,Travel,26,0
1124,2024-01-30 03:09:00,37.6,Online,Food,43,0
1125,2024-01-19 15:18:00,77.42,POS,Travel,19,0
1126,2024-01-02 17:22:00,120.73,POS,Travel,33,0
1127,2024-01-17 23:22:00,904.27,Transfer,Travel,48,0
1128,2024-01-24 09:59:00,13.29,POS,Retail,23,0
1129,2024-01-20 10:05:00,82.84,Online,Retail,70,0
1130,2024-01-02 10:39:00,58.36,POS,Food,38,0
1131,2024-01-02 21:17:00,241.03,POS,Travel,43,0
1132,2024-01-20 09:52:00,77.54,POS,Retail,36,0
1133,2024-01-15 12:28:00,14.12,Online,Food,45,0
1134,2024-01-30 11:40:00,120.75,Transfer,Food,25,0
1135,2024-01-18 06:21:00,176.77,Transfer,Travel,31,0
1136,2024-01-06 01:51:00,0.35,Online,Electronics,41,0
1137,2024-01-20 11:51:00,235.04,Online,Travel,65,0
1138,2024-01-17 08:50:00,24.7,Online,Electronics,61,0
1139,2024-01-13 19:29:00,96.37,POS,Food,54,0
1140,2024-01-24 06:56:00,64.5,POS,Retail,73,0
1141,2024-01-27 13:38:00,152.61,POS,Healthcare,43,0
1142,2024-01-21 01:05:00,55.67,Online,Food,48,0
1143,2024-01-05 14:45:00,244.61,POS,Retail,73,0
1144,2024-01-27 09:20:00,157.34,Online,Food,68,0
1145,2024-01-19 13:37:00,125.2,POS,Travel,49,0
1146,2024-01-08 23:25:00,190.9,POS,Electronics,67,0
1147,2024-01-27 18:45:00,378.93,Transfer,Food,58,1
1148,2024-01-18 17:22:00,4.39,Transfer,Retail,19,0
1149,2024-01-09 13:42:00,60.25,Transfer,Travel,42,0
1150,2024-01-29 08:06:00,320.5,Online,Healthcare,69,0
1151,2024-01-10 02:07:00,16.12,POS,Travel,61,0
1152,2024-01-27 03:21:00,160.32,POS,Electronics,19,0
1153,2024-01-24 18:49:00,440.72,Transfer,Travel,59,0
1154,2024-01-08 00:13:00,6.43,Online,Healthcare,18,0
1155,2024-01-12 09:58:00,137.56,Online,Retail,53,0
1156,2024-01-29 01:31:00,75.77,Online,Food,74,0
1157,2024-01-19 07:59:00,103.86,POS,Electronics,29,0
1158,2024-01-14 18:46:00,10.7,Online,Healthcare,26,0
1159,2024-01-11 21:48:00,5.28,Online,Electronics,53,0
1160,2024-01-08 15:18:00,131.91,Online,Travel,58,0
1161,2024-01-22 07:18:00,208.0,Online,Electronics,45,0
1162,2024-01-08 10:02:00,182.8,Transfer,Healthcare,55,0
1163,2024-01-06 21:59:00,94.18,Online,Food,50,0
1164,2024-01-22 20:40:00,12.63,POS,Food,59,0
1165,2024-01-14 16:14:00,139.79,POS,Electronics,63,0
1166,2024-01-03 07:00:00,33.23,Transfer,Retail,39,0
1167,2024-01-05 16:02:00,290.39,Online,Electronics,42,0
1168,2024-01-28 18:26:00,218.62,Transfer,Travel,35,0
1169,2024-01-17 18:40:00,148.29,POS,Food,23,0
1170,2024-01-14 22:19:00,356.75,Transfer,Food,35,0
1171,2024-01-25 21:02:00,3.83,Transfer,Food,69,0
1172,2024-01-10 10:15:00,159.91,Online,Retail,33,0
1173,2024-01-06 12:50:00,48.1,Online,Retail,32,0
1174,2024-01-25 05:51:00,283.82,Online,Healthcare,65,0
1175,2024-01-15 23:51:00,37.22,POS,Electronics,25,0
1176,2024-01-23 02:21:00,154.86,Online,Electronics,30,0
1177,2024-01-07 14:23:00,252.1,Online,Travel,72,0
1178,2024-01-14 03:22:00,5.11,POS,Food,60,0
1179,2024-01-09 10:55:00,60.83,Online,Retail,74,0
1180,2024-01-29 13:24:00,172.41,Online,Travel,24,0
1181,2024-01-15 20:29:00,72.82,Online,Travel,34,0
1182,2024-01-01 13:42:00,37.31,Online,Retail,67,0
1183,2024-01-13 00:47:00,29.79,Online,Electronics,49,0
1184,2024-01-05 06:30:00,16.92,POS,Food,39,0
1185,2024-01-04 01:45:00,233.5,POS,Electronics,72,0
1186,2024-01-12 03:12:00,102.78,Transfer,Travel,68,0
1187,2024-01-02 12:38:00,9.54,POS,Food,74,0
1188,2024-01-14 22:39:00,57.86,POS,Healthcare,30,0
1189,2024-01-26 03:40:00,123.86,Online,Travel,64,1
1190,2024-01-30 01:54:00,24.07,POS,Electronics,40,0
1191,2024-01-10 14:59:00,154.5,Transfer,Electronics,71,1
1192,2024-01-22 19:39:00,48.43,Transfer,Electronics,46,0
1193,2024-01-07 01:05:00,50.19,POS,Retail,39,0
1194,2024-01-30 18:40:00,161.2,Online,Travel,18,0
1195,2024-01-17 03:16:00,30.32,Online,Food,46,0
1196,2024-01-16 13:39:00,123.22,Online,Electronics,65,0
1197,2024-01-14 20:58:00,101.46,Transfer,Electronics,22,0
1198,2024-01-27 02:49:00,100.75,POS,Retail,52,0
1199,2024-01-11 15:58:00,293.87,POS,Food,72,1
1200,2024-01-24 17:37:00,95.39,Online,Travel,27,0
1201,2024-01-21 09:38:00,253.69,POS,Healthcare,36,0
1202,2024-01-26 22:14:00,135.09,Online,Retail,54,0
1203,2024-01-08 21:42:00,95.01,Online,Travel,24,0
1204,2024-01-11 03:16:00,212.47,Online,Healthcare,63,0
1205,2024-01-24 07:32:00,111.81,POS,Electronics,52,0
1206,2024-01-10 04:21:00,41.29,POS,Electronics,62,0
1207,2024-01-01 21:19:00,27.85,Transfer,Food,30,0
1208,2024-01-05 22:03:00,19.83,Online,Healthcare,27,0
1209,2024-01-13 08:11:00,620.66,POS,Electronics,19,1
1210,2024-01-21 19:35:00,148.6,POS,Electronics,23,0
1211,2024-01-14 05:43:00,332.48,Online,Food,25,0
1212,2024-01-02 11:06:00,110.95,POS,Travel,53,0
1213,2024-01-18 01:17:00,76.96,POS,Electronics,42,0
1214,2024-01-15 07:27:00,7.39,POS,Retail,61,0
1215,2024-01-27 02:39:00,133.64,Transfer,Retail,64,0
1216,2024-01-20 19:29:00,104.73,POS,Travel,57,0
1217,2024-01-25 23:14:00,555.15,Online,Healthcare,24,0
1218,2024-01-20 08:16:00,32.8,POS,Food,63,0
1219,2024-01-02 18:53:00,90.79,Online,Retail,40,0
1220,2024-01-09 21:28:00,126.31,Online,Retail,36,0
1221,2024-01-25 13:27:00,124.14,Online,Travel,63,0
1222,2024-01-26 13:21:00,98.87,POS,Healthcare,39,0
1223,2024-01-29 14:36:00,180.03,POS,Healthcare,30,0
1224,2024-01-24 15:52:00,61.98,Online,Travel,38,1
1225,2024-01-17 11:52:00,155.19,POS,Retail,18,0
1226,2024-01-13 06:45:00,116.03,Transfer,Food,36,0
1227,2024-01-29 18:01:00,271.69,Online,Retail,50,0
1228,2024-01-08 21:32:00,225.43,Online,Healthcare,21,0
1229,2024-01-07 05:56:00,45.43,POS,Retail,59,0
1230,2024-01-12 10:18:00,38.8,Online,Food,20,0
1231,2024-01-23 03:29:00,479.8,POS,Electronics,44,0
1232,2024-01-19 12:25:00,89.91,Online,Retail,69,0
1233,2024-01-27 13:23:00,284.27,POS,Travel,58,0
1234,2024-01-22 23:33:00,21.48,POS,Electronics,52,0
1235,2024-01-19 12:17:00,123.54,POS,Travel,45,0
1236,2024-01-28 17:52:00,199.2,POS,Travel,23,0
1237,2024-01-16 09:40:00,353.39,Transfer,Travel,23,0
1238,2024-01-23 03:36:00,49.38,POS,Retail,72,0
1239,2024-01-09 22:35:00,154.91,POS,Healthcare,74,0
1240,2024-01-02 03:02:00,92.87,Online,Electronics,61,0
1241,2024-01-29 08:09:00,7.51,POS,Food,40,0
1242,2024-01-12 14:45:00,140.54,Online,Healthcare,50,0
1243,2024-01-29 07:20:00,140.58,POS,Retail,33,0
1244,2024-01-11 20:46:00,320.16,Online,Travel,41,0
1245,2024-01-12 19:49:00,82.53,POS,Food,22,0
1246,2024-01-21 10:02:00,31.4,Online,Electronics,58,0
1247,2024-01-03 23:03:00,5.47,POS,Healthcare,59,0
1248,2024-01-22 12:27:00,64.47,Transfer,Healthcare,30,0
1249,2024-01-07 00:06:00,43.13,Online,Food,64,0
1250,2024-01-20 02:49:00,171.8,Transfer,Retail,29,0
1251,2024-01-09 02:24:00,52.48,Online,Electronics,22,0
1252,2024-01-25 19:37:00,357.28,POS,Food,54,0
1253,2024-01-25 20:36:00,393.4,Transfer,Travel,48,0
1254,2024-01-17 16:27:00,116.4,Online,Electronics,45,0
1255,2024-01-21 09:33:00,316.84,Transfer,Healthcare,45,0
1256,2024-01-26 06:37:00,171.68,Online,Food,47,0
1257,2024-01-15 07:29:00,94.99,Online,Healthcare,35,0
1258,2024-01-25 21:15:00,23.86,Transfer,Healthcare,61,0
1259,2024-01-27 21:09:00,73.63,Online,Healthcare,44,0
1260,2024-01-14 08:50:00,98.76,Transfer,Retail,52,0
1261,2024-01-15 16:52:00,239.38,Transfer,Healthcare,43,0
1262,2024-01-09 00:35:00,78.78,Online,Travel,74,0
1263,2024-01-16 04:34:00,273.55,POS,Travel,56,0
1264,2024-01-10 02:01:00,134.63,Online,Electronics,66,0
1265,2024-01-17 17:03:00,17.68,Online,Healthcare,68,0
1266,2024-01-05 17:39:00,635.35,Online,Healthcare,35,0
1267,2024-01-18 20:32:00,202.41,Online,Food,50,1
1268,2024-01-18 04:42:00,134.37,Online,Retail,42,1
1269,2024-01-08 16:06:00,129.14,Online,Electronics,73,0
1270,2024-01-22 20:23:00,31.14,Transfer,Healthcare,48,1
1271,2024-01-20 23:29:00,121.45,POS,Food,54,0
1272,2024-01-17 01:50:00,82.76,POS,Retail,19,0
1273,2024-01-02 21:11:00,62.64,POS,Electronics,50,0
1274,2024-01-04 08:53:00,366.96,POS,Electronics,56,0
1275,2024-01-21 04:37:00,88.71,Online,Healthcare,60,0
1276,2024-01-17 13:43:00,66.83,POS,Electronics,60,1
1277,2024-01-16 03:12:00,73.71,Transfer,Food,49,0
1278,2024-01-29 02:43:00,302.17,Online,Electronics,35,0
1279,2024-01-07 05:02:00,23.24,POS,Travel,34,0
1280,2024-01-02 05:22:00,28.89,POS,Food,51,0
1281,2024-01-23 05:07:00,1.57,Transfer,Retail,56,0
1282,2024-01-12 00:10:00,1.72,POS,Retail,24,0
1283,2024-01-09 09:52:00,212.21,Online,Healthcare,59,0
1284,2024-01-17 16:58:00,158.07,Online,Healthcare,71,0
1285,2024-01-28 00:10:00,52.63,Online,Travel,70,0
1286,2024-01-01 08:01:00,143.8,POS,Retail,52,0
1287,2024-01-23 20:41:00,135.86,Online,Retail,47,1
1288,2024-01-29 01:05:00,366.65,Transfer,Retail,29,0
1289,2024-01-02 01:24:00,409.54,Online,Retail,52,0
1290,2024-01-25 05:28:00,59.87,Online,Electronics,28,0
1291,2024-01-11 10:48:00,231.08,POS,Food,61,0
1292,2024-01-25 09:11:00,400.73,POS,Food,74,1
1293,2024-01-27 07:44:00,44.53,Online,Travel,21,0
1294,2024-01-24 14:48:00,31.68,Online,Electronics,42,0
1295,2024-01-01 01:00:00,73.55,POS,Retail,65,0
1296,2024-01-07 08:10:00,410.75,Online,Retail,49,1
1297,2024-01-13 12:23:00,386.77,Online,Healthcare,37,0
1298,2024-01-10 06:30:00,173.06,POS,Healthcare,67,0
1299,2024-01-17 21:54:00,231.89,POS,Travel,48,0
1300,2024-01-20 13:05:00,110.88,Online,Retail,21,0
1301,2024-01-24 15:00:00,216.51,POS,Travel,71,0
1302,2024-01-15 07:07:00,184.13,Transfer,Electronics,55,0
1303,2024-01-29 13:31:00,56.78,POS,Food,70,0
1304,2024-01-07 16:50:00,96.35,POS,Retail,64,0
1305,2024-01-14 20:13:00,196.02,Transfer,Electronics,18,0
1306,2024-01-15 07:01:00,5.66,Transfer,Retail,20,0
1307,2024-01-17 05:53:00,198.08,POS,Healthcare,54,0
1308,2024-01-17 00:11:00,23.51,Online,Travel,39,0
1309,2024-01-19 04:52:00,86.75,POS,Healthcare,34,0
1310,2024-01-03 20:10:00,198.2,POS,Food,31,0
1311,2024-01-05 20:00:00,35.13,Online,Healthcare,58,0
1312,2024-01-25 20:12:00,33.85,Online,Retail,52,0
1313,2024-01-15 22:40:00,61.85,POS,Healthcare,30,0
1314,2024-01-26 06:48:00,270.05,POS,Retail,52,0
1315,2024-01-20 18:30:00,0.05,Online,Food,60,0
1316,2024-01-15 05:31:00,277.98,POS,Healthcare,19,0
1317,2024-01-01 22:21:00,20.04,Online,Travel,73,0
1318,2024-01-18 05:11:00,553.66,Online,Travel,64,0
1319,2024-01-01 05:38:00,371.72,POS,Travel,30,0
1320,2024-01-05 02:15:00,81.91,Online,Healthcare,68,0
1321,2024-01-09 12:14:00,86.27,Online,Healthcare,71,0
1322,2024-01-08 21:04:00,78.83,Transfer,Healthcare,33,0
1323,2024-01-02 05:10:00,121.09,Online,Retail,35,0
1324,2024-01-02 16:21:00,11.41,Online,Food,24,0
1325,2024-01-28 16:47:00,3.98,Transfer,Travel,62,0
1326,2024-01-04 16:39:00,7.13,POS,Retail,53,0
1327,2024-01-12 00:56:00,70.52,POS,Travel,58,0
1328,2024-01-09 06:38:00,38.68,Transfer,Retail,47,0
1329,2024-01-18 09:44:00,116.76,Online,Healthcare,59,0
1330,2024-01-20 09:35:00,586.22,POS,Travel,58,0
1331,2024-01-27 03:21:00,58.59,POS,Healthcare,24,0
1332,2024-01-21 15:11:00,102.35,POS,Travel,32,0
1333,2024-01-04 08:06:00,64.46,POS,Electronics,57,0
1334,2024-01-29 17:20:00,225.49,POS,Retail,36,0
1335,2024-01-09 11:02:00,279.02,POS,Electronics,60,0
1336,2024-01-16 11:37:00,251.82,POS,Retail,54,0
1337,2024-01-14 13:41:00,439.69,POS,Food,19,0
1338,2024-01-21 02:01:00,3.35,POS,Travel,59,0
1339,2024-01-12 15:34:00,219.77,POS,Food,65,0
1340,2024-01-26 19:58:00,167.21,POS,Food,72,0
1341,2024-01-07 03:00:00,31.16,POS,Retail,30,0
1342,2024-01-17 17:10:00,375.7,POS,Electronics,57,0
1343,2024-01-03 22:32:00,19.25,POS,Healthcare,58,0
1344,2024-01-08 17:22:00,136.56,POS,Retail,60,0
1345,2024-01-11 10:23:00,68.83,Transfer,Healthcare,60,1
1346,2024-01-06 13:27:00,67.75,POS,Food,72,0
1347,2024-01-13 10:25:00,152.4,POS,Healthcare,48,0
1348,2024-01-30 00:26:00,99.43,POS,Electronics,33,0
1349,2024-01-21 09:58:00,66.93,Transfer,Retail,59,0
1350,2024-01-24 19:08:00,47.4,POS,Electronics,73,0
1351,2024-01-05 16:17:00,219.65,POS,Electronics,61,0
